state_id,state_name,page,sno,place_address,telephone,voip,email
20,Tamil Nadu,6,8,"EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444585191  044-28362027,-,disp[hyphen]egmore[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,6,9,"Harbour, 39,Aiyaapa Naicken Street.george town.Chn-600001",9940405902  044-25211615,-,disp[hyphen]harbour[dot]tn[at]esic[dot]in
20,Tamil Nadu,6,10,"ESI Dispensary, 5, College Road, 2nd Street, OKS Building, Tiruppur-641602.",0421-2240453,-,disp[hyphen]tiruppur2[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,7,Tamil Nadu
20,Tamil Nadu,7,1,"Ambur.21, kakachandan street, Ambur-635802",94434 03932  04174 - 242684,-,ict[dot]rochennai[at]esic[dot]nic[dot]in
20,Tamil Nadu,7,2,"ESI Dispensary Arakonam MIG-1A-9, TNHB Jothi Nagar, Arakonam-631001. Land mark near taluk office",9566693300  04177 - 232458,-,disp[hyphen]arakonam.tn@esic.in
20,Tamil Nadu,7,3,"Arani.29A,Subramanis shstri street.Arani-632301.",94430 99955  04173 - 226007,-,disp[hyphen]arani[dot]tn[at]esic[dot]in
20,Tamil Nadu,7,4,"ESI dispensary,Ambattur-I,MTH RD,Ambattur,chn-600053.",9841043989  044-26248111,-,disp[hyphen]ambattur1[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,7,5,"ESI dispensary,Ambattur-II,MTH RD,Ambattur,chn-600053.",9841043989  044-26248111,-,disp[hyphen]ambattur2[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,7,6,"Mount Road Dispensary, EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444137096  044-28362808,-,disp[hyphen]annasalai[dot]tn@esic[dot]nic[dot]in
20,Tamil Nadu,7,7,"ESI dispensary, Avadi, MTH RD,Avadi,chn-600054",9884270702 044-26380335,-,disp[hyphen]avadi[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,7,8,"EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444585191  044-28362027,-,disp[hyphen]egmore[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,7,9,"Harbour, 39,Aiyaapa Naicken Street.george town.Chn-600001",9940405902  044-25211615,-,disp[hyphen]harbour[dot]tn[at]esic[dot]in
20,Tamil Nadu,7,10,"ESI Dispensary, 5, College Road, 2nd Street, OKS Building, Tiruppur-641602.",0421-2240453,-,disp[hyphen]tiruppur2[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,8,Tamil Nadu
20,Tamil Nadu,8,1,"Ambur.21, kakachandan street, Ambur-635802",94434 03932  04174 - 242684,-,ict[dot]rochennai[at]esic[dot]nic[dot]in
20,Tamil Nadu,8,2,"ESI Dispensary Arakonam MIG-1A-9, TNHB Jothi Nagar, Arakonam-631001. Land mark near taluk office",9566693300  04177 - 232458,-,disp[hyphen]arakonam.tn@esic.in
20,Tamil Nadu,8,3,"Arani.29A,Subramanis shstri street.Arani-632301.",94430 99955  04173 - 226007,-,disp[hyphen]arani[dot]tn[at]esic[dot]in
20,Tamil Nadu,8,4,"ESI dispensary,Ambattur-I,MTH RD,Ambattur,chn-600053.",9841043989  044-26248111,-,disp[hyphen]ambattur1[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,8,5,"ESI dispensary,Ambattur-II,MTH RD,Ambattur,chn-600053.",9841043989  044-26248111,-,disp[hyphen]ambattur2[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,8,6,"Mount Road Dispensary, EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444137096  044-28362808,-,disp[hyphen]annasalai[dot]tn@esic[dot]nic[dot]in
20,Tamil Nadu,8,7,"ESI dispensary, Avadi, MTH RD,Avadi,chn-600054",9884270702 044-26380335,-,disp[hyphen]avadi[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,8,8,"EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444585191  044-28362027,-,disp[hyphen]egmore[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,8,9,"Harbour, 39,Aiyaapa Naicken Street.george town.Chn-600001",9940405902  044-25211615,-,disp[hyphen]harbour[dot]tn[at]esic[dot]in
20,Tamil Nadu,8,10,"ESI Dispensary, 5, College Road, 2nd Street, OKS Building, Tiruppur-641602.",0421-2240453,-,disp[hyphen]tiruppur2[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,9,Tamil Nadu
20,Tamil Nadu,9,1,"Ambur.21, kakachandan street, Ambur-635802",94434 03932  04174 - 242684,-,ict[dot]rochennai[at]esic[dot]nic[dot]in
20,Tamil Nadu,9,2,"ESI Dispensary Arakonam MIG-1A-9, TNHB Jothi Nagar, Arakonam-631001. Land mark near taluk office",9566693300  04177 - 232458,-,disp[hyphen]arakonam.tn@esic.in
20,Tamil Nadu,9,3,"Arani.29A,Subramanis shstri street.Arani-632301.",94430 99955  04173 - 226007,-,disp[hyphen]arani[dot]tn[at]esic[dot]in
20,Tamil Nadu,9,4,"ESI dispensary,Ambattur-I,MTH RD,Ambattur,chn-600053.",9841043989  044-26248111,-,disp[hyphen]ambattur1[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,9,5,"ESI dispensary,Ambattur-II,MTH RD,Ambattur,chn-600053.",9841043989  044-26248111,-,disp[hyphen]ambattur2[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,9,6,"Mount Road Dispensary, EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444137096  044-28362808,-,disp[hyphen]annasalai[dot]tn@esic[dot]nic[dot]in
20,Tamil Nadu,9,7,"ESI dispensary, Avadi, MTH RD,Avadi,chn-600054",9884270702 044-26380335,-,disp[hyphen]avadi[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,9,8,"EGMORE,Sathyamurty RD,Chetpet,chn-600031",9444585191  044-28362027,-,disp[hyphen]egmore[dot]tn[at]esic[dot]nic[dot]in
20,Tamil Nadu,9,9,"Harbour, 39,Aiyaapa Naicken Street.george town.Chn-600001",9940405902  044-25211615,-,disp[hyphen]harbour[dot]tn[at]esic[dot]in
20,Tamil Nadu,9,10,"ESI Dispensary, 5, College Road, 2nd Street, OKS Building, Tiruppur-641602.",0421-2240453,-,disp[hyphen]tiruppur2[dot]tn[at]esic[dot]nic[dot]in
46,Telangana,1,Telangana
46,Telangana,1,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,1,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,1,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,1,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,1,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,1,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,1,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,1,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,1,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,1,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,2,Telangana
46,Telangana,2,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,2,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,2,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,2,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,2,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,2,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,2,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,2,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,2,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,2,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,3,Telangana
46,Telangana,3,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,3,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,3,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,3,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,3,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,3,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,3,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,3,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,3,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,3,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,4,Telangana
46,Telangana,4,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,4,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,4,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,4,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,4,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,4,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,4,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,4,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,4,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,4,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,5,Telangana
46,Telangana,5,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,5,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,5,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,5,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,5,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,5,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,5,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,5,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,5,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,5,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,6,Telangana
46,Telangana,6,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,6,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,6,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,6,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,6,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,6,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,6,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,6,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,6,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,6,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,7,Telangana
46,Telangana,7,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,7,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,7,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,7,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,7,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,7,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,7,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,7,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,7,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,7,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,8,Telangana
46,Telangana,8,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,8,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,8,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,8,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,8,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,8,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,8,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,8,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,8,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,8,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
46,Telangana,9,Telangana
46,Telangana,9,1,"ESI Dispensary Kavadiguda New and Vidya Nagar
Door No.1-9-800 and 801, Adikmet,Vidyanagar, Jamai Osmania Bridge, Opp Pillar no-14, Hyderabad-
500044",040-27074022,-,vanajarao65[at]gmail[dot]com
46,Telangana,9,2,"ESI Dispensary Regimental Bazar and  Secunderabad
H.no.13-2-2, Sai Kuteer, Balamrai, Near Paradise Circle, Secunderabad - 500003",040-27900071,-,esicdsecrb[at]gmail[dot]com
46,Telangana,9,3,"ESI Dispensary Moulali and Chilkalguda
H.NO. 4-7-12-64, Ravinder Nagar, opp ESI NACHARAM HOSPITAL-500076",040-27171995,.,esidtkgml[at]gmail.[dot]com
46,Telangana,9,4,"ESI Dispensary Dabeerpura and Yakutpura
H.no.16-11-20-5, Saleem nagar colony, OppKGH Hospital, Malakpet, Hyderabad
500036",9701218897,.,esidypdp[at]gmail[dot]com
46,Telangana,9,5,"ESI Dispensary Jeedimetla-I and II
ESI Dispesnsary, Shapoor X road, HMT, Jeedimetla-500855,R.R Dt.",9866178881,-,esidjdm[at]gmail[dot]com
46,Telangana,9,6,"ESI Dispensary Ramavaram  Sarapaka
H.no.1-75, SarapakaV, BurgampahadM, Near Petrol Bunk, DistBhadradhri, Kothagudem-507128",9948361990,.,chandru.banavath[at]gmail[dot]com
46,Telangana,9,7,"ESI Dispensary Basanthnagar
Near Telugu medium school, Basanthnagar, Peddapalli Dist-505187",8374115473,-,gajjelasrujana[at]gmail[dot]com
46,Telangana,9,8,"ESI Dispensary Bhongir
D.no. 2-7-60, Azad Road, Bhongir, Yadadri Bhuvanagiri Dist - 508126",9849032944,-,gudivadaprasanth[at]gmail[dot]com
46,Telangana,9,9,"ESI Dispensary Bollaram
Plot no69, Near Hostspot Dhaba, IDA Bollaram, Bachupally, Medchal Dist
500090",9885898811,-,esidblrm[at]gmail[dot]com
46,Telangana,9,10,"ESI Dispensary Bonthapally
D.No.11-71, Main Road, Gummadidala, Jinnaram Mandal, Bonthapally, Sangareddy Dist.
502313",9347018457  9032599595,-,esidbp[at]gmail[dot]com
140,Tripura,1,No data found.
21,Uttar Pradesh,1,Uttar Pradesh
21,Uttar Pradesh,1,1,"Ravindrapuri Colony, Lane No.-10, Bhelupur, Varanasi-221005",9889493929,60542001 60542002 60542003,-
21,Uttar Pradesh,1,2,"Vindhyavasini Nagar Colony, Orderly Bazar, Varanasi-221002",-,-,-
21,Uttar Pradesh,1,3,"ESI Dispensary, Jivini Mandi, takiya lal masjid  Agra Presently situated in ESI Hospital Agra",9358141447,-,-
21,Uttar Pradesh,1,4,"ESI Dispensary, Mobile-A, under ESI hospital Agra, Site-c Sikandra Agra",7042808182,-,-
21,Uttar Pradesh,1,5,"ESI Dispensary, new Mobile Unit, ESI Hospital Campus Agra",9837310806,-,-
21,Uttar Pradesh,1,6,"ESI Dispensary, RNM Hospital Campus Station Road, Shikohabad",7017784411,-,-
21,Uttar Pradesh,1,7,"ESI Dispensary, Chhipitola Fathehabad Road near mugal sereton Agra",9259222255,60562002,-
21,Uttar Pradesh,1,8,"ESI Dispensary, Nanuai, State Nunhai, Near Saiad trans Yamuna, Agra",-,-,-
21,Uttar Pradesh,1,9,"ESI Dispensary, Geoge Towan Amarnath jha Marg Civil Lines Allahabad",9415216785,-,-
21,Uttar Pradesh,1,10,"ESI Dispensary, Nani -I Near Swadeshi Cootton Mill naini Allahabad",8318498219,60532008,-
21,Uttar Pradesh,2,Uttar Pradesh
21,Uttar Pradesh,2,1,"Ravindrapuri Colony, Lane No.-10, Bhelupur, Varanasi-221005",9889493929,60542001 60542002 60542003,-
21,Uttar Pradesh,2,2,"Vindhyavasini Nagar Colony, Orderly Bazar, Varanasi-221002",-,-,-
21,Uttar Pradesh,2,3,"ESI Dispensary, Jivini Mandi, takiya lal masjid  Agra Presently situated in ESI Hospital Agra",9358141447,-,-
21,Uttar Pradesh,2,4,"ESI Dispensary, Mobile-A, under ESI hospital Agra, Site-c Sikandra Agra",7042808182,-,-
21,Uttar Pradesh,2,5,"ESI Dispensary, new Mobile Unit, ESI Hospital Campus Agra",9837310806,-,-
21,Uttar Pradesh,2,6,"ESI Dispensary, RNM Hospital Campus Station Road, Shikohabad",7017784411,-,-
21,Uttar Pradesh,2,7,"ESI Dispensary, Chhipitola Fathehabad Road near mugal sereton Agra",9259222255,60562002,-
21,Uttar Pradesh,2,8,"ESI Dispensary, Nanuai, State Nunhai, Near Saiad trans Yamuna, Agra",-,-,-
